,Time,Commoners,Elites,Nature,Wealth
0,0.0,100.0,0.0,100.0,0.0
1,0.1,99.6,0.0,99.99333,0.00667
2,0.2,99.209604,0.0,99.98735407862054,0.013246176890555999
3,0.30000000000000004,98.82866099626867,0.0,99.98200206706846,0.019730158892349973
4,0.4,98.4570225429544,0.0,99.97721085114823,0.026123542591232174
5,0.5,98.09454270389206,0.0,99.9729236598669,0.03242789398652284
6,0.6000000000000001,97.74107800586032,0.0,99.96908942633314,0.038644749465524514
7,0.7000000000000001,97.3964873931955,0.0,99.96566221349555,0.044775616711587904
8,0.8,97.06063218367662,0.0,99.9626006980546,0.05082197555227797
9,0.9,96.73337602560464,0.0,99.95986770658463,0.05678527875347976
10,1.0,96.4145848560064,0.0,99.95742979852648,0.06266695276465557
11,1.1,96.10412685989996,0.0,99.95525689126887,0.06846839841990701
12,1.2000000000000002,95.80187243056425,0.0,99.95332192303292,0.07419099159899907
13,1.3,95.50769413076078,0.0,99.9516005497177,0.07983608385206206
14,1.4000000000000001,95.22146665486021,0.0,99.95007087226139,0.08540500299129411
15,1.5,94.94306679183032,0.0,99.9487131914262,0.09089905365263737
16,1.6,94.67237338904616,0.0,99.94750978723286,0.09631951783008914
17,1.7000000000000002,94.40926731688607,0.0,99.9464447205539,0.10166765538503172
18,1.8,94.15363143408057,0.0,99.94550365462902,0.10694470453271718
19,1.9000000000000001,93.9053505537835,0.0,99.94467369449403,0.11215188230782253
20,2.0,93.66431141033776,0.0,99.9439432425185,0.11729038501079403
21,2.1,93.43040262670937,0.0,99.94330186843075,0.12236138863652349
22,2.2,93.20351468256635,0.0,99.94274019237297,0.1273660492867429
23,2.3000000000000003,92.98353988298018,0.0,99.94224977967659,0.1323055035673836
24,2.4000000000000004,92.77037232772912,0.0,99.94182304618067,0.13718086897202145
25,2.5,92.56390788118463,0.0,99.94145317303453,0.14199324425241708
26,2.6,92.3640441427628,0.0,99.94113403003296,0.14674370977706158
27,2.7,92.17068041792422,0.0,99.94086010662798,0.15143332787854785
28,2.8000000000000003,91.98371768970678,0.0,99.94062644984744,0.15606314319050854
29,2.9000000000000004,91.80305859077656,0.0,99.94042860842805,0.16063418297478996
30,3.0,91.6286073759832,0.0,99.94026258254013,0.16514745743946765
31,3.1,91.46026989540663,0.0,99.94012477854389,0.1696039600482522
32,3.2,91.2979535678829,0.0,99.94001196827334,0.1740046678217824
33,3.3000000000000003,91.1415673549975,0.0,99.93992125239436,0.17835054163125738
34,3.4000000000000004,90.99102173553503,0.0,99.93985002742913,0.1826425264848184
35,3.5,90.84622868037467,0.0,99.93979595607993,0.18688155180705354
36,3.6,90.70710162782163,0.0,99.93975694052206,0.19106853171196625
37,3.7,90.5735554593647,0.0,99.93973109836877,0.1952043652697189
38,3.8000000000000003,90.4455064758509,0.0,99.93971674104097,0.19928993676743553
39,3.9000000000000004,90.32287237406842,0.0,99.939712354301,0.20332611596432476
40,4.0,90.20557222372933,0.0,99.93971658073399,0.20731375834136195
41,4.1000000000000005,90.09352644484404,0.0,99.93972820398214,0.21125370534575064
42,4.2,89.98665678547957,0.0,99.93974613455646,0.21514678463036574
43,4.3,89.88488629989409,0.0,99.9397693970682,0.21899381028836581
44,4.4,89.78813932704055,0.0,99.93979711873818,0.22279558308314726
45,4.5,89.69634146943217,0.0,99.93982851905596,0.22655289067380074
46,4.6000000000000005,89.609419572363,0.0,99.9398629004741,0.23026650783621896
47,4.7,89.52730170347701,0.0,99.93989964003381,0.23393719667999432
48,4.800000000000001,89.44991713267909,0.0,99.93993818182912,0.23756570686123582
49,4.9,89.37719631238186,0.0,99.9399780302254,0.24115277579142613
50,5.0,89.30907085808204,0.0,99.9400187437571,0.24469912884243222
51,5.1000000000000005,89.24547352926062,0.0,99.94005992963652,0.24820547954777591
52,5.2,89.18633821060091,0.0,99.94010123881287,0.25167252980026455
53,5.300000000000001,89.13159989351882,0.0,99.94014236152618,0.2551009700460762
54,5.4,89.08119465800004,0.0,99.94018302330691,0.25849147947538875
55,5.5,89.0350596547385,0.0,99.94022298137652,0.2618447262096378
56,5.6000000000000005,88.99313308757111,0.0,99.94026202140897,0.2651613674854829
57,5.7,88.9553541962034,0.0,99.94029995461706,0.2684420498355597
58,5.800000000000001,88.92166323922126,0.0,99.94033661513105,0.2716874092660896
59,5.9,88.89200147738369,0.0,99.94037185764046,0.2748980714314176
60,6.0,88.86631115719186,0.0,99.9404055552726,0.27807465180554414
61,6.1000000000000005,88.84453549472974,0.0,99.94043759768428,0.28121775585071496
62,6.2,88.82661865977168,0.0,99.94046788934516,0.2843279791831305
63,6.300000000000001,88.81250576015235,0.0,99.94049634799391,0.2874059077358332
64,6.4,88.80214282639474,0.0,99.94052290324957,0.29045211791882986
65,6.5,88.79547679659176,0.0,99.94054749536272,0.29346717677650386
66,6.6000000000000005,88.79245550153719,0.0,99.9405700740925,0.29645164214236963
67,6.7,88.79302765010189,0.0,99.94059059769688,0.29940606279122106
68,6.800000000000001,88.79714281485094,0.0,99.9406090320247,0.3023309785887228
69,6.9,88.804751417898,0.0,99.94062534969949,0.30522692063849327
70,7.0,88.8158047169926,0.0,99.94063952938582,0.3080944114267248
71,7.1000000000000005,88.83025479183671,0.0,99.94065155512983,0.31093396496438763
72,7.2,88.84805453062663,0.0,99.94066141576663,0.3137460869270606
73,7.300000000000001,88.8691576168166,0.0,99.94066910438774,0.3165312747924317
74,7.4,88.89351851610024,0.0,99.94067461786278,0.319290017975511
75,7.5,88.92109246360646,0.0,99.9406779564097,0.32202279796159544
