,Time,Commoners,Elites,Wealth,Nature
1830,1830.0,8723.0,0.0,1314.1968173639088,96.43647983191714
1831,1831.0,8897.0,0.0,1295.7849757085992,96.28145870542711
1832,1832.0,8897.0,0.0,1295.7849757085992,96.28145870542711
1833,1833.0,9075.0,0.0,1276.2812427017316,96.1192369128282
1834,1834.0,9075.0,0.0,1276.2812427017316,96.1192369128282
1835,1835.0,9257.0,0.0,1255.7523050797618,95.94935209981574
1836,1836.0,9257.0,0.0,1255.7523050797618,95.94935209981574
1837,1837.0,9442.0,0.0,1234.2648047036887,95.77209834816644
1838,1838.0,9442.0,0.0,1234.2648047036887,95.77209834816644
1839,1839.0,9631.0,0.0,1211.8832610398629,95.58673513850393
1840,1840.0,9631.0,0.0,1211.8832610398629,95.58673513850393
1841,1841.0,9824.0,0.0,1188.6677082819228,95.39279757349892
1842,1842.0,9824.0,0.0,1188.6677082819228,95.39279757349892
1843,1843.0,10020.0,0.0,1164.6726006982988,95.19058712985564
1844,1844.0,10020.0,0.0,1164.6726006982988,95.19058712985564
1845,1845.0,10220.0,0.0,1139.9457036174488,94.9793261442391
1846,1846.0,10220.0,0.0,1139.9457036174488,94.9793261442391
1847,1847.0,10424.0,0.0,1114.5269393880403,94.75850871311438
1848,1848.0,10424.0,0.0,1114.5269393880403,94.75850871311438
1849,1849.0,10632.0,0.0,1088.4481615026823,94.52771346022678
1850,1850.0,10632.0,0.0,1088.4481615026823,94.52771346022678
1851,1851.0,10845.0,0.0,1061.7343407900075,94.28581268908069
1852,1852.0,10845.0,0.0,1061.7343407900075,94.28581268908069
1853,1853.0,11062.0,0.0,1034.4026044476586,94.03282685063292
1854,1854.0,11062.0,0.0,1034.4026044476586,94.03282685063292
1855,1855.0,11283.0,0.0,1006.4644628460024,93.76849984426772
1856,1856.0,11283.0,0.0,1006.4644628460024,93.76849984426772
1857,1857.0,11509.0,0.0,977.9256901850948,93.49170680789877
1858,1858.0,11509.0,0.0,977.9256901850948,93.49170680789877
1859,1859.0,11739.0,0.0,948.787228199654,93.20245961524598
1860,1860.0,11739.0,0.0,948.787228199654,93.20245961524598
1861,1861.0,11974.0,0.0,919.0465584230404,92.89969891241525
1862,1862.0,11974.0,0.0,919.0465584230404,92.89969891241525
1863,1863.0,12213.0,0.0,888.6984918722137,92.58345505253952
1864,1864.0,12213.0,0.0,888.6984918722137,92.58345505253952
1865,1865.0,12457.0,0.0,857.7353442490424,92.25264194698372
1866,1866.0,12457.0,0.0,857.7353442490424,92.25264194698372
1867,1867.0,12706.0,0.0,826.147986764626,91.90645842017142
1868,1868.0,12706.0,0.0,826.147986764626,91.90645842017142
1869,1869.0,12960.0,0.0,793.9257777926202,91.54420544283072
1870,1870.0,12960.0,0.0,793.9257777926202,91.54420544283072
1871,1871.0,13219.0,0.0,761.0573870953363,91.16521360479592
1872,1872.0,13219.0,0.0,761.0573870953363,91.16521360479592
1873,1873.0,13483.0,0.0,727.5305306613951,90.76881380462817
1874,1874.0,13483.0,0.0,727.5305306613951,90.76881380462817
1875,1875.0,13753.0,0.0,693.3326344647902,90.35346866919468
1876,1876.0,13753.0,0.0,693.3326344647902,90.35346866919468
1877,1877.0,14028.0,0.0,658.4504447897599,89.91890555466236
1878,1878.0,14028.0,0.0,658.4504447897599,89.91890555466236
1879,1879.0,14309.0,0.0,622.8705999528563,89.46371805238014
1880,1880.0,14309.0,0.0,622.8705999528563,89.46371805238014
1881,1881.0,14595.0,0.0,586.5791753886929,88.98767450736678
1882,1882.0,14595.0,0.0,586.5791753886929,88.98767450736678
1883,1883.0,14887.0,0.0,549.5617110291852,88.48934921116415
1884,1884.0,14887.0,0.0,549.5617110291852,88.48934921116415
1885,1885.0,15185.0,0.0,511.8037273836699,87.96757940266436
1886,1886.0,15185.0,0.0,511.8037273836699,87.96757940266436
1887,1887.0,15489.0,0.0,473.290734668403,87.42130875278306
1888,1888.0,15489.0,0.0,473.290734668403,87.42130875278306
1889,1889.0,15799.0,0.0,434.0072378165217,86.8495164970342
1890,1890.0,15799.0,0.0,434.0072378165217,86.8495164970342
1891,1891.0,16115.0,0.0,393.9382391358176,86.25118508412064
1892,1892.0,16115.0,0.0,393.9382391358176,86.25118508412064
1893,1893.0,16437.0,0.0,353.0677396718738,85.62528546515907
1894,1894.0,16437.0,0.0,353.0677396718738,85.62528546515907
1895,1895.0,16766.0,0.0,311.37973988315,84.96982110681303
1896,1896.0,16766.0,0.0,311.37973988315,84.96982110681303
1897,1897.0,17101.0,0.0,268.8577399641252,84.28412435388297
1898,1898.0,17101.0,0.0,268.8577399641252,84.28412435388297
1899,1899.0,17443.0,0.0,225.4852399946001,83.56634795931942
1900,1900.0,17443.0,0.0,225.4852399946001,83.56634795931942
1901,1901.0,17792.0,0.0,181.24524000617745,82.8149100797711
1902,1902.0,17792.0,0.0,181.24524000617745,82.8149100797711
1903,1903.0,18148.0,0.0,136.1202400110657,82.02835508921841
1904,1904.0,18148.0,0.0,136.1202400110657,82.02835508921841
1905,1905.0,18511.0,0.0,90.09274001228825,81.20528440667417
1906,1906.0,18511.0,0.0,90.09274001228825,81.20528440667417
1907,1907.0,18881.0,0.0,43.144740012229136,80.3443227893451
1908,1908.0,18881.0,0.0,43.144740012229136,80.3443227893451
1909,1909.0,19259.0,0.0,-0.0002599877761801441,79.44311172013472
1910,1910.0,19259.0,0.0,-0.0002599877423730719,79.44311172013472
1911,1911.0,19644.0,0.0,-0.0002599877315935354,78.50065056118932
1912,1912.0,19644.0,0.0,-0.0002599877278240874,78.50065056118932
1913,1913.0,20037.0,0.0,-0.00025998772638546446,77.51478666231164
1914,1914.0,20037.0,0.0,-0.00025998772578891545,77.51478666231164
1915,1915.0,20438.0,0.0,-0.00025998772552130714,76.48363537376275
1916,1916.0,20438.0,0.0,-0.00025998772539196946,76.48363537376275
1917,1917.0,20847.0,0.0,-0.0002599877253248928,75.40547237588704
1918,1918.0,20847.0,0.0,-0.00025998772528769995,75.40547237588704
1919,1919.0,21264.0,0.0,-0.0002599877252657196,74.27867911440146
1920,1920.0,21264.0,0.0,-0.00025998772525188875,74.27867911440146
1921,1921.0,21689.0,0.0,-0.00025998772524276546,73.10171829694067
1922,1922.0,21689.0,0.0,-0.0002599877252361918,73.10171829694067
1923,1923.0,22123.0,0.0,-0.0002599877252314731,71.87213077444943
1924,1924.0,22123.0,0.0,-0.00025998772522790994,71.87213077444943
1925,1925.0,22565.0,0.0,-0.00025998772522494085,70.58884758265117
1926,1926.0,22565.0,0.0,-0.0002599877252224387,70.58884758265117
1927,1927.0,23016.0,0.0,-0.0002599877252202828,69.24978382037006
1928,1928.0,23016.0,0.0,-0.0002599877252183588,69.24978382037006
1929,1929.0,23476.0,0.0,-0.0002599877252165525,67.85319633394366
1930,1930.0,23476.0,0.0,-0.0002599877252147724,67.85319633394366
1931,1931.0,23946.0,0.0,-0.00025998772521291505,66.39664544892702
1932,1932.0,23946.0,0.0,-0.0002599877252108878,66.39664544892702
1933,1933.0,24425.0,0.0,-0.00025998772520860285,64.87920390724463
1934,1934.0,24425.0,0.0,-0.00025998772520597686,64.87920390724463
1935,1935.0,24914.0,0.0,-0.00025998772520299937,63.29914847884594
1936,1936.0,24914.0,0.0,-0.00025998772519959443,63.29914847884594
1937,1937.0,25412.0,0.0,-0.0002599877251954151,61.65619262908059
1938,1938.0,25412.0,0.0,-0.0002599877251901856,61.65619262908059
1939,1939.0,25920.0,0.0,-0.0002599877251835968,59.949302302419056
1940,1940.0,25920.0,0.0,-0.00025998772517502934,59.949302302419056
1941,1941.0,26438.0,0.0,-0.00025998772516372127,58.17797928662169
1942,1942.0,26438.0,0.0,-0.0002599877251485409,58.17797928662169
1943,1943.0,26967.0,0.0,-0.0002599877251277568,56.3413616367926
1944,1944.0,26967.0,0.0,-0.0002599877250988664,56.3413616367926
1945,1945.0,27506.0,0.0,-0.00025998772505804284,54.4402790773554
1946,1946.0,27506.0,0.0,-0.00025998772499947565,54.4402790773554
1947,1947.0,28056.0,0.0,-0.00025998772491423155,52.47524257128912
1948,1948.0,28056.0,0.0,-0.0002599877247884476,52.47524257128912
1949,1949.0,28617.0,0.0,-0.0002599877246004379,50.447627981218886
1950,1950.0,28617.0,0.0,-0.00025998772431595464,50.447627981218886
1951,1951.0,29189.0,0.0,-0.00025998772388044245,48.35969890898374
1952,1952.0,29189.0,0.0,-0.00025998772320632863,48.35969890898374
1953,1953.0,29773.0,0.0,-0.0002599877221519698,46.21387252845085
1954,1954.0,29773.0,0.0,-0.0002599877204862768,46.21387252845085
1955,1955.0,30368.0,0.0,-0.0002599877178301289,44.01454889670086
1956,1956.0,30368.0,0.0,-0.00025998771355632946,44.01454889670086
1957,1957.0,30975.0,0.0,-0.00025998770662145285,41.76642977015658
1958,1958.0,30975.0,0.0,-0.00025998769527801034,41.76642977015658
1959,1959.0,31595.0,0.0,-0.0002599876765816017,39.47485730385221
1960,1960.0,31595.0,0.0,-0.0002599876455379747,39.47485730385221
1961,1961.0,32227.0,0.0,-0.0002599875936387919,37.14741007679001
1962,1962.0,32227.0,0.0,-0.00025998750630863953,37.14741007679001
1963,1963.0,32872.0,0.0,-0.000259987358455954,34.79239836970514
1964,1964.0,32872.0,0.0,-0.00025998710664051943,34.79239836970514
1965,1965.0,33529.0,0.0,-0.0002599866754236844,32.42029915247309
1966,1966.0,33529.0,0.0,-0.00025998593307462886,32.42029915247309
1967,1967.0,34200.0,0.0,-0.0002599846487453261,30.04182295202865
1968,1968.0,34200.0,0.0,-0.0002599824159242,30.04182295202865
1969,1969.0,34884.0,0.0,-0.0002599785174121898,27.669863849648497
1970,1970.0,34884.0,0.0,-0.0002599716801962001,27.669863849648497
1971,1971.0,35582.0,0.0,-0.0002599596393094046,25.318151216554966
1972,1972.0,35582.0,0.0,-0.0002599383532519746,25.318151216554966
1973,1973.0,36294.0,0.0,-0.0002599005923949994,23.001705186142644
1974,1974.0,36294.0,0.0,-0.00025983335474395226,23.001705186142644
1975,1975.0,37020.0,0.0,-0.0002597132600448668,20.736526019509725
1976,1976.0,37020.0,0.0,-0.00025949810014539045,20.736526019509725
1977,1977.0,37760.0,0.0,-0.00025911144822055303,18.539202909164707
1978,1978.0,37760.0,0.0,-0.0002584147606146083,18.539202909164707
1979,1979.0,38515.0,0.0,-0.0002571560860053589,16.426125760512004
1980,1980.0,38515.0,0.0,-0.0002548759812096692,16.426125760512004
1981,1981.0,39285.0,0.0,-0.0002507361351271344,14.41340759807401
1982,1982.0,39285.0,0.0,-0.0002432024125332914,14.41340759807401
1983,1983.0,40071.0,0.0,-0.000229460436919486,12.516003156545572
1984,1984.0,40071.0,0.0,-0.00020434734435070668,12.516003156545572
1985,1985.0,40872.0,0.0,-0.00015836673406536886,10.74763227402007
1986,1986.0,40872.0,0.0,-7.401497908120984e-05,10.74763227402007
1987,1987.0,41689.0,0.0,1.973396076740476e-05,9.119579086918224
1988,1988.0,41689.0,0.0,1.973396076740476e-05,9.119579086918224
1989,1989.0,42523.0,0.0,0.00027540040018600746,7.640247483310328
1990,1990.0,42523.0,0.0,0.00027540040018600746,7.640247483310328
1991,1991.0,43373.0,0.0,0.0004115300881891956,6.315035358875148
1992,1992.0,43373.0,0.0,0.0004115300881891956,6.315035358875148
1993,1993.0,44240.0,0.0,0.0008296174478263455,5.145651479300343
1994,1994.0,44240.0,0.0,0.0008296174478263455,5.145651479300343
1995,1995.0,45125.0,0.0,0.0015671709820895,4.13009829493622
1996,1996.0,45125.0,0.0,0.0015671709820895,4.13009829493622
1997,1997.0,46028.0,0.0,0.0029936316435287,3.262912623657341
1998,1998.0,46028.0,0.0,0.0029936316435287,3.262912623657341
1999,1999.0,46949.0,0.0,0.0057130260915218,2.5354679827566184
2000,2000.0,46949.0,0.0,0.0057130260915218,2.5354679827566184
2001,2001.0,47888.0,0.0,0.0109020552004566,1.9364938755021968
2002,2002.0,47888.0,0.0,0.0109020552004566,1.9364938755021968
2003,2003.0,48846.0,0.0,0.0207972631074943,1.4527302202972483
2004,2004.0,48846.0,0.0,0.0207972631074943,1.4527302202972483
2005,2005.0,49823.0,0.0,0.0396178244130173,1.0697625554776269
2006,2006.0,49823.0,0.0,0.0396178244130173,1.0697625554776269
2007,2007.0,50819.0,0.0,0.0752413873134355,0.7727931375256964
2008,2008.0,50819.0,0.0,0.0752413873134355,0.7727931375256964
2009,2009.0,51835.0,0.0,0.1419532899351445,0.5473437537595253
2010,2010.0,51835.0,0.0,0.1419532899351445,0.5473437537595253
2011,2011.0,52872.0,0.0,0.2643520737756742,0.3798675431103246
2012,2012.0,52872.0,0.0,0.2643520737756742,0.3798675431103246
2013,2013.0,53929.0,0.0,0.4796310623350813,0.2581995901130145
2014,2014.0,53929.0,0.0,0.4796310623350813,0.2581995901130145
2015,2015.0,55008.0,0.0,0.8289641629671973,0.1717911191070357
2016,2016.0,55008.0,0.0,0.8289641629671973,0.1717911191070357
2017,2017.0,56108.0,0.0,1.5829532488197298,0.1118295215540582
2018,2018.0,56108.0,0.0,1.5829532488197298,0.1118295215540582
2019,2019.0,57230.0,0.0,2.722259036392921,0.071188643049847
2020,2020.0,57230.0,0.0,2.722259036392921,0.071188643049847
2021,2021.0,58375.0,0.0,4.050734319433114,0.0442943907323828
2022,2022.0,58375.0,0.0,4.050734319433114,0.0442943907323828
2023,2023.0,59543.0,0.0,5.430906515901617,0.02692529019203
2024,2024.0,59543.0,0.0,5.430906515901617,0.02692529019203
2025,2025.0,60734.0,0.0,6.840154861980075,0.0159822874757381
2026,2026.0,60734.0,0.0,6.840154861980075,0.0159822874757381
2027,2027.0,61949.0,0.0,8.277188514082503,0.0092591543182548
